1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	2.2222	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.0000	0.0000
1.0000	3.0000	0.5023	0.1838
1.0000	3.0000	0.6764	0.3503
1.0000	3.0000	0.9467	0.1196
1.0000	3.0000	0.5964	0.2619
1.0000	3.0000	0.3762	0.0000
1.0000	3.0000	0.5099	0.2213
1.0000	10.0000	0.8127	0.5587
1.0000	3.0000	0.3840	0.1053
1.0000	6.0000	0.6013	0.1385
1.0000	30.0000	0.3656	0.1196
1.0000	100.0000	0.0000	0.0000
1.0000	100.0000	2.5000	0.0000
1.0000	100.0000	0.0000	0.0000
1.0000	100.0000	0.0000	0.0000
1.0000	100.0000	0.2748	0.0596
1.0000	10.0000	0.9054	0.4913
1.0000	10.0000	2.6316	0.0000
1.0000	10.0000	2.7778	0.0000
1.0000	10.0000	0.0000	0.0000
1.0000	10.0000	0.0000	0.0000
